Ngày,Lần cuối
09/08/2012,1306.0
10/08/2012,1283.0
13/08/2012,1283.0
14/08/2012,1289.0
15/08/2012,1283.0
16/08/2012,1278.0
17/08/2012,1283.0
20/08/2012,1289.0
21/08/2012,1227.0
22/08/2012,1176.0
23/08/2012,1120.0
24/08/2012,1148.0
27/08/2012,1092.0
28/08/2012,1120.0
29/08/2012,1171.0
30/08/2012,1216.0
31/08/2012,1216.0
04/09/2012,1238.0
05/09/2012,1221.0
06/09/2012,1210.0
07/09/2012,1204.0
10/09/2012,1148.0
11/09/2012,1103.0
12/09/2012,1097.0
13/09/2012,1148.0
14/09/2012,1204.0
17/09/2012,1261.0
18/09/2012,1199.0
19/09/2012,1227.0
20/09/2012,1171.0
21/09/2012,1227.0
24/09/2012,1171.0
25/09/2012,1131.0
26/09/2012,1126.0
27/09/2012,1109.0
28/09/2012,1086.0
01/10/2012,1137.0
02/10/2012,1126.0
03/10/2012,1171.0
04/10/2012,1199.0
05/10/2012,1216.0
08/10/2012,1227.0
09/10/2012,1204.0
10/10/2012,1204.0
11/10/2012,1216.0
12/10/2012,1216.0
15/10/2012,1187.0
16/10/2012,1232.0
17/10/2012,1289.0
18/10/2012,1323.0
19/10/2012,1300.0
22/10/2012,1300.0
23/10/2012,1323.0
24/10/2012,1311.0
25/10/2012,1341.0
26/10/2012,1369.0
29/10/2012,1334.0
30/10/2012,1327.0
31/10/2012,1312.0
01/11/2012,1284.0
02/11/2012,1228.0
05/11/2012,1207.0
06/11/2012,1214.0
07/11/2012,1270.0
08/11/2012,1312.0
09/11/2012,1298.0
12/11/2012,1284.0
13/11/2012,1256.0
14/11/2012,1305.0
15/11/2012,1327.0
16/11/2012,1312.0
19/11/2012,1312.0
20/11/2012,1312.0
21/11/2012,1270.0
22/11/2012,1320.0
23/11/2012,1277.0
26/11/2012,1270.0
27/11/2012,1291.0
28/11/2012,1291.0
29/11/2012,1312.0
30/11/2012,1284.0
03/12/2012,1327.0
04/12/2012,1341.0
05/12/2012,1341.0
06/12/2012,1355.0
07/12/2012,1341.0
10/12/2012,1355.0
11/12/2012,1390.0
12/12/2012,1397.0
13/12/2012,1376.0
14/12/2012,1355.0
17/12/2012,1404.0
18/12/2012,1383.0
19/12/2012,1418.0
20/12/2012,1411.0
21/12/2012,1461.0
24/12/2012,1447.0
25/12/2012,1482.0
26/12/2012,1454.0
27/12/2012,1475.0
28/12/2012,1482.0
02/01/2013,1489.0
03/01/2013,1503.0
04/01/2013,1552.0
07/01/2013,1630.0
08/01/2013,1701.0
09/01/2013,1686.0
10/01/2013,1693.0
11/01/2013,1679.0
14/01/2013,1651.0
15/01/2013,1644.0
16/01/2013,1665.0
17/01/2013,1616.0
18/01/2013,1616.0
21/01/2013,1566.0
22/01/2013,1538.0
23/01/2013,1531.0
24/01/2013,1637.0
25/01/2013,1672.0
28/01/2013,1679.0
29/01/2013,1722.0
30/01/2013,1785.0
31/01/2013,1757.0
01/02/2013,1743.0
04/02/2013,1715.0
05/02/2013,1743.0
06/02/2013,1820.0
07/02/2013,1842.0
08/02/2013,1842.0
18/02/2013,1856.0
19/02/2013,1849.0
20/02/2013,1856.0
21/02/2013,1729.0
22/02/2013,1750.0
25/02/2013,1792.0
26/02/2013,1686.0
27/02/2013,1672.0
28/02/2013,1708.0
01/03/2013,1693.0
04/03/2013,1581.0
05/03/2013,1538.0
06/03/2013,1609.0
07/03/2013,1665.0
08/03/2013,1679.0
11/03/2013,1743.0
12/03/2013,1792.0
13/03/2013,1736.0
14/03/2013,1771.0
15/03/2013,1778.0
18/03/2013,1757.0
19/03/2013,1764.0
20/03/2013,1778.0
21/03/2013,1792.0
22/03/2013,1757.0
25/03/2013,1799.0
26/03/2013,1813.0
27/03/2013,1799.0
28/03/2013,1813.0
29/03/2013,1835.0
01/04/2013,1962.0
02/04/2013,2011.0
03/04/2013,1983.0
04/04/2013,1976.0
05/04/2013,2025.0
08/04/2013,2018.0
09/04/2013,2018.0
10/04/2013,1905.0
11/04/2013,1926.0
12/04/2013,1919.0
15/04/2013,1884.0
16/04/2013,1891.0
17/04/2013,1891.0
18/04/2013,1842.0
22/04/2013,1835.0
23/04/2013,1870.0
24/04/2013,1884.0
25/04/2013,1919.0
26/04/2013,1940.0
02/05/2013,1983.0
03/05/2013,2011.0
06/05/2013,2039.0
07/05/2013,2011.0
08/05/2013,2046.0
09/05/2013,2117.0
10/05/2013,2159.0
13/05/2013,2131.0
14/05/2013,2060.0
15/05/2013,2145.0
16/05/2013,2152.0
17/05/2013,2117.0
20/05/2013,2209.0
21/05/2013,2216.0
22/05/2013,2216.0
23/05/2013,2187.0
24/05/2013,2216.0
27/05/2013,2279.0
28/05/2013,2300.0
29/05/2013,2314.0
30/05/2013,2314.0
31/05/2013,2314.0
03/06/2013,2272.0
04/06/2013,2223.0
05/06/2013,2244.0
06/06/2013,2258.0
07/06/2013,2251.0
10/06/2013,2244.0
11/06/2013,2216.0
12/06/2013,2152.0
13/06/2013,2194.0
14/06/2013,2173.0
17/06/2013,2110.0
18/06/2013,2110.0
19/06/2013,2096.0
20/06/2013,2067.0
21/06/2013,1990.0
24/06/2013,1997.0
25/06/2013,1912.0
26/06/2013,1912.0
27/06/2013,2011.0
28/06/2013,1990.0
01/07/2013,1955.0
02/07/2013,2004.0
03/07/2013,1990.0
04/07/2013,1955.0
05/07/2013,1976.0
08/07/2013,1947.0
09/07/2013,1955.0
10/07/2013,1947.0
11/07/2013,1933.0
12/07/2013,2032.0
15/07/2013,2089.0
16/07/2013,2074.0
17/07/2013,2074.0
18/07/2013,2131.0
19/07/2013,2159.0
22/07/2013,2166.0
23/07/2013,2216.0
24/07/2013,2173.0
25/07/2013,2138.0
26/07/2013,2131.0
29/07/2013,2089.0
30/07/2013,2152.0
31/07/2013,2138.0
01/08/2013,2138.0
02/08/2013,2152.0
05/08/2013,2159.0
06/08/2013,2159.0
07/08/2013,2223.0
08/08/2013,2216.0
09/08/2013,2209.0
12/08/2013,2209.0
13/08/2013,2216.0
14/08/2013,2230.0
15/08/2013,2265.0
16/08/2013,2293.0
19/08/2013,2293.0
20/08/2013,2300.0
21/08/2013,2329.0
22/08/2013,2272.0
23/08/2013,2251.0
26/08/2013,2258.0
27/08/2013,2258.0
28/08/2013,2173.0
29/08/2013,2145.0
30/08/2013,2202.0
03/09/2013,2231.0
04/09/2013,2172.0
05/09/2013,2216.0
06/09/2013,2289.0
09/09/2013,2253.0
10/09/2013,2311.0
11/09/2013,2384.0
12/09/2013,2413.0
13/09/2013,2384.0
16/09/2013,2406.0
17/09/2013,2406.0
18/09/2013,2384.0
19/09/2013,2391.0
20/09/2013,2406.0
23/09/2013,2551.0
24/09/2013,2515.0
25/09/2013,2486.0
26/09/2013,2537.0
27/09/2013,2551.0
30/09/2013,2559.0
01/10/2013,2522.0
02/10/2013,2537.0
03/10/2013,2515.0
04/10/2013,2566.0
07/10/2013,2646.0
08/10/2013,2653.0
09/10/2013,2632.0
10/10/2013,2595.0
11/10/2013,2617.0
14/10/2013,2624.0
15/10/2013,2639.0
16/10/2013,2632.0
17/10/2013,2632.0
18/10/2013,2632.0
21/10/2013,2624.0
22/10/2013,2632.0
23/10/2013,2675.0
24/10/2013,2675.0
25/10/2013,2675.0
28/10/2013,2661.0
29/10/2013,2661.0
30/10/2013,2668.0
31/10/2013,2712.0
01/11/2013,2712.0
04/11/2013,2726.0
05/11/2013,2726.0
06/11/2013,2756.0
07/11/2013,2770.0
08/11/2013,2770.0
11/11/2013,2807.0
12/11/2013,2792.0
13/11/2013,2756.0
14/11/2013,2909.0
15/11/2013,2879.0
18/11/2013,2894.0
19/11/2013,2872.0
20/11/2013,2916.0
21/11/2013,2879.0
22/11/2013,2879.0
25/11/2013,2894.0
26/11/2013,2952.0
27/11/2013,2930.0
28/11/2013,2938.0
29/11/2013,2938.0
02/12/2013,2938.0
03/12/2013,2945.0
04/12/2013,2930.0
05/12/2013,2909.0
06/12/2013,2901.0
09/12/2013,2858.0
10/12/2013,2858.0
11/12/2013,2836.0
12/12/2013,2821.0
13/12/2013,2777.0
16/12/2013,2792.0
17/12/2013,2836.0
18/12/2013,2836.0
19/12/2013,2872.0
20/12/2013,2836.0
23/12/2013,2901.0
24/12/2013,2901.0
25/12/2013,2901.0
26/12/2013,2952.0
27/12/2013,2989.0
30/12/2013,2989.0
31/12/2013,2996.0
02/01/2014,2996.0
03/01/2014,3033.0
06/01/2014,3084.0
07/01/2014,3076.0
08/01/2014,3098.0
09/01/2014,3149.0
10/01/2014,3142.0
13/01/2014,3156.0
14/01/2014,3280.0
15/01/2014,3353.0
16/01/2014,3463.0
17/01/2014,3681.0
20/01/2014,3791.0
21/01/2014,3936.0
22/01/2014,3681.0
23/01/2014,3441.0
24/01/2014,3382.0
27/01/2014,3324.0
06/02/2014,3528.0
07/02/2014,3477.0
10/02/2014,3484.0
11/02/2014,3470.0
12/02/2014,3565.0
13/02/2014,3587.0
14/02/2014,3543.0
17/02/2014,3499.0
18/02/2014,3535.0
19/02/2014,3521.0
20/02/2014,3419.0
21/02/2014,3463.0
24/02/2014,3543.0
25/02/2014,3791.0
26/02/2014,3718.0
27/02/2014,3608.0
28/02/2014,3528.0
03/03/2014,3535.0
04/03/2014,3484.0
05/03/2014,3528.0
06/03/2014,3572.0
07/03/2014,3543.0
10/03/2014,3557.0
11/03/2014,3638.0
12/03/2014,3754.0
13/03/2014,3718.0
14/03/2014,3645.0
17/03/2014,3572.0
18/03/2014,3638.0
19/03/2014,3827.0
20/03/2014,3791.0
21/03/2014,3791.0
24/03/2014,3864.0
25/03/2014,3754.0
26/03/2014,3754.0
27/03/2014,3827.0
28/03/2014,3864.0
31/03/2014,3864.0
01/04/2014,3791.0
02/04/2014,3791.0
03/04/2014,3827.0
04/04/2014,4046.0
07/04/2014,4155.0
08/04/2014,4119.0
10/04/2014,4155.0
11/04/2014,4082.0
14/04/2014,4155.0
15/04/2014,3973.0
16/04/2014,3936.0
17/04/2014,3936.0
18/04/2014,3791.0
21/04/2014,3791.0
22/04/2014,4046.0
23/04/2014,4046.0
24/04/2014,4093.0
25/04/2014,4274.0
28/04/2014,4248.0
29/04/2014,4282.0
05/05/2014,4162.0
06/05/2014,4127.0
07/05/2014,4075.0
08/05/2014,3791.0
09/05/2014,3981.0
12/05/2014,3791.0
13/05/2014,3817.0
14/05/2014,4050.0
15/05/2014,4032.0
16/05/2014,4058.0
19/05/2014,4230.0
20/05/2014,4196.0
21/05/2014,4179.0
22/05/2014,4222.0
23/05/2014,4394.0
26/05/2014,4394.0
27/05/2014,4394.0
28/05/2014,4480.0
29/05/2014,4394.0
30/05/2014,4394.0
02/06/2014,4394.0
03/06/2014,4394.0
04/06/2014,4222.0
05/06/2014,4187.0
06/06/2014,4308.0
09/06/2014,4394.0
10/06/2014,4308.0
11/06/2014,4308.0
12/06/2014,4299.0
13/06/2014,4480.0
16/06/2014,4437.0
17/06/2014,4523.0
18/06/2014,4523.0
19/06/2014,4523.0
20/06/2014,4437.0
23/06/2014,4610.0
24/06/2014,4610.0
25/06/2014,4610.0
26/06/2014,4610.0
27/06/2014,4610.0
30/06/2014,4653.0
01/07/2014,4653.0
02/07/2014,4610.0
03/07/2014,4739.0
04/07/2014,4782.0
07/07/2014,4739.0
08/07/2014,4739.0
09/07/2014,4782.0
10/07/2014,4739.0
11/07/2014,4739.0
14/07/2014,4825.0
15/07/2014,4911.0
16/07/2014,4954.0
17/07/2014,4997.0
18/07/2014,4997.0
21/07/2014,4954.0
22/07/2014,4911.0
23/07/2014,4868.0
24/07/2014,4954.0
25/07/2014,4868.0
28/07/2014,4739.0
29/07/2014,4739.0
30/07/2014,4739.0
31/07/2014,4954.0
01/08/2014,4868.0
04/08/2014,4825.0
05/08/2014,4911.0
06/08/2014,4911.0
07/08/2014,4868.0
08/08/2014,4825.0
11/08/2014,4825.0
12/08/2014,4782.0
13/08/2014,4911.0
14/08/2014,4911.0
15/08/2014,4911.0
18/08/2014,4868.0
19/08/2014,4954.0
20/08/2014,4954.0
21/08/2014,5040.0
22/08/2014,5126.0
25/08/2014,5170.0
26/08/2014,5256.0
27/08/2014,5170.0
28/08/2014,5040.0
29/08/2014,4997.0
03/09/2014,5126.0
04/09/2014,5256.0
05/09/2014,5256.0
08/09/2014,5256.0
09/09/2014,5083.0
10/09/2014,5083.0
11/09/2014,4954.0
12/09/2014,4997.0
15/09/2014,4997.0
16/09/2014,4954.0
17/09/2014,5040.0
18/09/2014,4997.0
19/09/2014,4825.0
22/09/2014,4868.0
23/09/2014,4954.0
24/09/2014,5040.0
25/09/2014,5040.0
26/09/2014,4997.0
29/09/2014,4997.0
30/09/2014,4954.0
01/10/2014,4997.0
02/10/2014,5083.0
03/10/2014,5083.0
06/10/2014,4954.0
07/10/2014,4954.0
08/10/2014,5083.0
09/10/2014,5040.0
10/10/2014,5040.0
13/10/2014,5040.0
14/10/2014,4868.0
15/10/2014,4782.0
16/10/2014,4566.0
17/10/2014,4610.0
20/10/2014,4739.0
21/10/2014,4739.0
22/10/2014,4825.0
23/10/2014,4696.0
24/10/2014,4696.0
27/10/2014,4566.0
28/10/2014,4653.0
29/10/2014,4696.0
30/10/2014,4696.0
31/10/2014,4739.0
03/11/2014,4868.0
04/11/2014,4825.0
05/11/2014,4782.0
06/11/2014,4739.0
07/11/2014,4868.0
10/11/2014,4868.0
11/11/2014,4954.0
12/11/2014,4954.0
13/11/2014,4954.0
14/11/2014,4911.0
17/11/2014,4911.0
18/11/2014,4911.0
19/11/2014,4782.0
20/11/2014,4868.0
21/11/2014,4782.0
24/11/2014,4739.0
25/11/2014,4739.0
26/11/2014,4610.0
27/11/2014,4696.0
28/11/2014,4610.0
01/12/2014,4653.0
02/12/2014,4653.0
03/12/2014,4739.0
04/12/2014,4739.0
05/12/2014,4782.0
08/12/2014,4696.0
09/12/2014,4480.0
10/12/2014,4566.0
11/12/2014,4523.0
12/12/2014,4566.0
15/12/2014,4480.0
16/12/2014,4291.0
17/12/2014,4118.0
18/12/2014,4162.0
19/12/2014,4162.0
22/12/2014,4437.0
23/12/2014,4437.0
24/12/2014,4437.0
25/12/2014,4394.0
26/12/2014,4308.0
29/12/2014,4437.0
30/12/2014,4523.0
31/12/2014,4566.0
05/01/2015,4566.0
06/01/2015,4610.0
07/01/2015,4566.0
08/01/2015,4566.0
09/01/2015,4653.0
12/01/2015,4653.0
13/01/2015,4653.0
14/01/2015,4653.0
15/01/2015,4653.0
16/01/2015,4566.0
19/01/2015,4523.0
20/01/2015,4566.0
21/01/2015,4610.0
22/01/2015,4566.0
23/01/2015,4437.0
26/01/2015,4291.0
27/01/2015,4351.0
28/01/2015,4351.0
29/01/2015,4256.0
30/01/2015,4118.0
02/02/2015,4093.0
03/02/2015,4024.0
04/02/2015,3894.0
05/02/2015,3869.0
06/02/2015,3963.0
09/02/2015,3860.0
10/02/2015,3989.0
11/02/2015,4170.0
12/02/2015,4205.0
13/02/2015,4239.0
24/02/2015,4248.0
25/02/2015,4170.0
26/02/2015,4127.0
27/02/2015,4058.0
02/03/2015,3981.0
03/03/2015,4058.0
04/03/2015,4058.0
05/03/2015,4075.0
06/03/2015,4067.0
09/03/2015,4187.0
10/03/2015,4136.0
11/03/2015,4093.0
12/03/2015,4032.0
13/03/2015,4006.0
16/03/2015,3886.0
17/03/2015,3877.0
18/03/2015,3843.0
19/03/2015,3791.0
20/03/2015,3989.0
23/03/2015,3877.0
24/03/2015,3817.0
25/03/2015,3791.0
26/03/2015,3782.0
27/03/2015,3782.0
30/03/2015,3791.0
31/03/2015,3800.0
01/04/2015,3791.0
02/04/2015,3800.0
03/04/2015,3869.0
06/04/2015,3825.0
07/04/2015,3825.0
08/04/2015,3808.0
09/04/2015,3808.0
10/04/2015,3808.0
13/04/2015,3808.0
14/04/2015,3817.0
15/04/2015,3877.0
16/04/2015,3869.0
17/04/2015,3929.0
20/04/2015,3886.0
21/04/2015,3886.0
22/04/2015,3886.0
23/04/2015,3834.0
24/04/2015,3834.0
27/04/2015,3791.0
04/05/2015,3731.0
05/05/2015,3808.0
06/05/2015,3748.0
07/05/2015,3774.0
08/05/2015,3730.0
11/05/2015,3664.0
12/05/2015,3558.0
13/05/2015,3478.0
14/05/2015,3545.0
15/05/2015,3452.0
18/05/2015,3280.0
19/05/2015,3306.0
20/05/2015,3531.0
21/05/2015,3531.0
22/05/2015,3558.0
25/05/2015,3531.0
26/05/2015,3597.0
27/05/2015,3545.0
28/05/2015,3545.0
29/05/2015,3518.0
01/06/2015,3492.0
02/06/2015,3478.0
03/06/2015,3386.0
04/06/2015,3399.0
05/06/2015,3346.0
08/06/2015,3439.0
09/06/2015,3571.0
10/06/2015,3743.0
11/06/2015,3809.0
12/06/2015,3783.0
15/06/2015,3796.0
16/06/2015,3822.0
17/06/2015,3756.0
18/06/2015,3743.0
19/06/2015,3637.0
22/06/2015,3677.0
23/06/2015,3730.0
24/06/2015,3690.0
25/06/2015,3624.0
26/06/2015,3611.0
29/06/2015,3703.0
30/06/2015,3822.0
01/07/2015,3730.0
02/07/2015,3783.0
03/07/2015,3796.0
06/07/2015,3888.0
07/07/2015,3981.0
08/07/2015,3941.0
09/07/2015,3862.0
10/07/2015,3822.0
13/07/2015,3796.0
14/07/2015,3862.0
15/07/2015,3783.0
16/07/2015,3915.0
17/07/2015,3994.0
20/07/2015,4034.0
21/07/2015,4153.0
22/07/2015,4431.0
23/07/2015,4378.0
24/07/2015,4576.0
27/07/2015,4708.0
28/07/2015,4536.0
29/07/2015,4417.0
30/07/2015,4444.0
31/07/2015,4298.0
03/08/2015,4298.0
04/08/2015,4312.0
05/08/2015,4444.0
06/08/2015,4391.0
07/08/2015,4510.0
10/08/2015,4603.0
11/08/2015,4563.0
12/08/2015,4404.0
13/08/2015,4325.0
14/08/2015,4312.0
17/08/2015,4193.0
18/08/2015,4246.0
19/08/2015,4206.0
20/08/2015,4113.0
21/08/2015,3994.0
24/08/2015,3716.0
25/08/2015,3968.0
26/08/2015,4166.0
27/08/2015,4140.0
28/08/2015,4179.0
31/08/2015,4113.0
01/09/2015,4113.0
03/09/2015,3981.0
04/09/2015,3928.0
07/09/2015,3862.0
08/09/2015,3994.0
09/09/2015,4060.0
10/09/2015,4021.0
11/09/2015,3928.0
14/09/2015,3875.0
15/09/2015,3862.0
16/09/2015,3928.0
17/09/2015,3968.0
18/09/2015,4074.0
21/09/2015,4193.0
22/09/2015,4206.0
23/09/2015,4179.0
24/09/2015,4153.0
25/09/2015,4113.0
28/09/2015,3994.0
29/09/2015,3981.0
30/09/2015,4021.0
01/10/2015,4060.0
02/10/2015,4087.0
05/10/2015,4153.0
06/10/2015,4232.0
07/10/2015,4166.0
08/10/2015,4259.0
09/10/2015,4285.0
12/10/2015,4338.0
13/10/2015,4285.0
14/10/2015,4272.0
15/10/2015,4272.0
16/10/2015,4232.0
19/10/2015,4232.0
20/10/2015,4153.0
21/10/2015,4126.0
22/10/2015,4153.0
23/10/2015,4206.0
26/10/2015,4219.0
27/10/2015,4193.0
28/10/2015,4153.0
29/10/2015,4166.0
30/10/2015,4166.0
02/11/2015,4126.0
03/11/2015,4166.0
04/11/2015,4113.0
05/11/2015,4100.0
06/11/2015,4100.0
09/11/2015,4060.0
10/11/2015,4034.0
11/11/2015,4007.0
12/11/2015,3981.0
13/11/2015,3981.0
16/11/2015,3915.0
17/11/2015,3994.0
18/11/2015,3981.0
19/11/2015,3941.0
20/11/2015,3955.0
23/11/2015,3994.0
24/11/2015,3981.0
25/11/2015,4113.0
26/11/2015,4193.0
27/11/2015,4140.0
30/11/2015,4034.0
01/12/2015,4007.0
02/12/2015,4047.0
03/12/2015,4047.0
04/12/2015,4007.0
07/12/2015,3955.0
08/12/2015,4007.0
09/12/2015,3941.0
10/12/2015,3888.0
11/12/2015,3941.0
14/12/2015,4047.0
15/12/2015,4047.0
16/12/2015,4034.0
17/12/2015,4021.0
18/12/2015,4021.0
21/12/2015,3968.0
22/12/2015,3928.0
23/12/2015,3902.0
24/12/2015,3902.0
25/12/2015,3902.0
28/12/2015,3822.0
29/12/2015,3822.0
30/12/2015,3875.0
31/12/2015,3862.0
04/01/2016,3809.0
05/01/2016,3769.0
06/01/2016,3836.0
07/01/2016,3730.0
08/01/2016,3664.0
11/01/2016,3664.0
12/01/2016,3703.0
13/01/2016,3637.0
14/01/2016,3505.0
15/01/2016,3373.0
18/01/2016,3280.0
19/01/2016,3333.0
20/01/2016,3333.0
21/01/2016,3373.0
22/01/2016,3386.0
25/01/2016,3597.0
26/01/2016,3492.0
27/01/2016,3545.0
28/01/2016,3505.0
29/01/2016,3637.0
01/02/2016,3531.0
02/02/2016,3545.0
03/02/2016,3545.0
04/02/2016,3571.0
05/02/2016,3571.0
15/02/2016,3492.0
16/02/2016,3531.0
17/02/2016,3531.0
18/02/2016,3545.0
19/02/2016,3571.0
22/02/2016,3597.0
23/02/2016,3597.0
24/02/2016,3597.0
25/02/2016,3611.0
26/02/2016,3756.0
29/02/2016,3690.0
01/03/2016,3624.0
02/03/2016,3597.0
03/03/2016,3571.0
04/03/2016,3637.0
07/03/2016,3677.0
08/03/2016,3822.0
09/03/2016,3769.0
10/03/2016,3783.0
11/03/2016,3809.0
14/03/2016,3968.0
15/03/2016,3968.0
16/03/2016,3955.0
17/03/2016,3968.0
18/03/2016,3928.0
21/03/2016,3941.0
22/03/2016,3902.0
23/03/2016,3875.0
24/03/2016,3809.0
25/03/2016,3836.0
28/03/2016,3955.0
29/03/2016,3941.0
30/03/2016,3902.0
31/03/2016,3902.0
01/04/2016,3836.0
04/04/2016,3862.0
05/04/2016,3875.0
06/04/2016,3994.0
07/04/2016,3981.0
08/04/2016,4074.0
11/04/2016,4166.0
12/04/2016,4193.0
13/04/2016,4113.0
14/04/2016,4153.0
15/04/2016,4140.0
19/04/2016,4087.0
20/04/2016,4126.0
21/04/2016,4166.0
22/04/2016,4325.0
25/04/2016,4365.0
26/04/2016,4365.0
27/04/2016,4325.0
28/04/2016,4298.0
29/04/2016,4431.0
04/05/2016,4629.0
05/05/2016,4629.0
06/05/2016,4497.0
09/05/2016,4484.0
10/05/2016,4431.0
11/05/2016,4563.0
12/05/2016,4497.0
13/05/2016,4404.0
16/05/2016,4391.0
17/05/2016,4444.0
18/05/2016,4378.0
19/05/2016,4391.0
20/05/2016,4391.0
23/05/2016,4457.0
24/05/2016,4457.0
25/05/2016,4457.0
26/05/2016,4391.0
27/05/2016,4404.0
30/05/2016,4470.0
31/05/2016,4470.0
01/06/2016,4550.0
02/06/2016,4656.0
03/06/2016,4708.0
06/06/2016,4682.0
07/06/2016,4801.0
08/06/2016,4880.0
09/06/2016,4854.0
10/06/2016,4894.0
13/06/2016,4827.0
14/06/2016,5013.0
15/06/2016,5026.0
16/06/2016,5039.0
17/06/2016,4946.0
20/06/2016,5079.0
21/06/2016,5185.0
22/06/2016,5237.0
23/06/2016,5304.0
24/06/2016,5132.0
27/06/2016,5158.0
28/06/2016,5118.0
29/06/2016,5198.0
30/06/2016,5237.0
01/07/2016,5264.0
04/07/2016,5277.0
05/07/2016,5317.0
06/07/2016,5423.0
07/07/2016,5661.0
08/07/2016,5647.0
11/07/2016,5356.0
12/07/2016,5436.0
13/07/2016,5502.0
14/07/2016,5317.0
15/07/2016,5370.0
18/07/2016,5595.0
19/07/2016,5555.0
20/07/2016,5436.0
21/07/2016,5449.0
22/07/2016,5317.0
25/07/2016,5409.0
26/07/2016,5595.0
27/07/2016,5714.0
28/07/2016,5899.0
29/07/2016,5886.0
01/08/2016,5833.0
02/08/2016,5647.0
03/08/2016,5714.0
04/08/2016,5634.0
05/08/2016,5700.0
08/08/2016,5661.0
09/08/2016,5727.0
10/08/2016,5991.0
11/08/2016,6084.0
12/08/2016,6057.0
15/08/2016,6124.0
16/08/2016,6216.0
17/08/2016,6428.0
18/08/2016,6454.0
19/08/2016,6375.0
22/08/2016,6415.0
23/08/2016,6520.0
24/08/2016,6481.0
25/08/2016,6747.0
26/08/2016,6684.0
29/08/2016,6511.0
30/08/2016,6574.0
31/08/2016,6715.0
01/09/2016,6653.0
05/09/2016,6590.0
06/09/2016,6637.0
07/09/2016,6904.0
08/09/2016,7045.0
09/09/2016,6951.0
12/09/2016,6747.0
13/09/2016,6857.0
14/09/2016,6841.0
15/09/2016,6935.0
16/09/2016,6982.0
19/09/2016,7155.0
20/09/2016,7131.0
21/09/2016,7155.0
22/09/2016,7249.0
23/09/2016,7202.0
26/09/2016,7210.0
27/09/2016,7257.0
28/09/2016,7327.0
29/09/2016,7280.0
30/09/2016,7170.0
03/10/2016,6982.0
04/10/2016,6896.0
05/10/2016,6841.0
06/10/2016,6731.0
07/10/2016,6449.0
10/10/2016,6151.0
11/10/2016,6574.0
12/10/2016,6402.0
13/10/2016,6480.0
14/10/2016,6339.0
17/10/2016,6245.0
18/10/2016,6386.0
19/10/2016,6472.0
20/10/2016,6456.0
21/10/2016,6433.0
24/10/2016,6307.0
25/10/2016,6213.0
26/10/2016,6205.0
27/10/2016,6205.0
28/10/2016,6402.0
31/10/2016,6394.0
01/11/2016,6339.0
02/11/2016,6198.0
03/11/2016,6166.0
04/11/2016,6213.0
07/11/2016,6449.0
08/11/2016,6511.0
09/11/2016,6425.0
10/11/2016,6511.0
11/11/2016,6425.0
14/11/2016,6464.0
15/11/2016,6590.0
16/11/2016,6606.0
17/11/2016,6558.0
18/11/2016,6480.0
21/11/2016,6590.0
22/11/2016,6574.0
23/11/2016,6535.0
24/11/2016,6543.0
25/11/2016,6551.0
28/11/2016,6386.0
29/11/2016,6331.0
30/11/2016,6606.0
01/12/2016,6551.0
02/12/2016,6621.0
05/12/2016,6653.0
06/12/2016,6417.0
07/12/2016,6409.0
08/12/2016,6417.0
09/12/2016,6417.0
12/12/2016,6386.0
13/12/2016,6362.0
14/12/2016,6535.0
15/12/2016,6480.0
16/12/2016,6558.0
19/12/2016,6511.0
20/12/2016,6480.0
21/12/2016,6574.0
22/12/2016,6668.0
23/12/2016,6739.0
26/12/2016,6872.0
27/12/2016,6770.0
28/12/2016,6841.0
29/12/2016,6778.0
30/12/2016,6770.0
03/01/2017,6904.0
04/01/2017,6904.0
05/01/2017,6919.0
06/01/2017,6809.0
09/01/2017,6770.0
10/01/2017,6880.0
11/01/2017,6904.0
12/01/2017,6849.0
13/01/2017,6778.0
16/01/2017,6590.0
17/01/2017,6590.0
18/01/2017,6527.0
19/01/2017,6504.0
20/01/2017,6621.0
23/01/2017,6590.0
24/01/2017,6590.0
25/01/2017,6637.0
02/02/2017,6700.0
03/02/2017,6778.0
06/02/2017,6919.0
07/02/2017,6998.0
08/02/2017,7006.0
09/02/2017,6990.0
10/02/2017,6959.0
13/02/2017,7021.0
14/02/2017,7076.0
15/02/2017,7084.0
16/02/2017,7013.0
17/02/2017,6951.0
20/02/2017,6590.0
21/02/2017,6629.0
22/02/2017,6307.0
23/02/2017,6370.0
24/02/2017,6347.0
27/02/2017,6315.0
28/02/2017,6276.0
01/03/2017,6417.0
02/03/2017,6590.0
03/03/2017,6433.0
06/03/2017,6464.0
07/03/2017,6464.0
08/03/2017,6472.0
09/03/2017,6590.0
10/03/2017,6606.0
13/03/2017,6606.0
14/03/2017,6598.0
15/03/2017,6519.0
16/03/2017,6558.0
17/03/2017,6480.0
20/03/2017,6566.0
21/03/2017,6723.0
22/03/2017,6653.0
23/03/2017,6708.0
24/03/2017,6755.0
27/03/2017,6755.0
28/03/2017,6739.0
29/03/2017,6809.0
30/03/2017,7049.0
31/03/2017,7190.0
03/04/2017,7519.0
04/04/2017,7602.0
05/04/2017,7402.0
07/04/2017,7496.0
10/04/2017,7519.0
11/04/2017,7508.0
12/04/2017,7437.0
13/04/2017,7414.0
14/04/2017,7272.0
